Day,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
572,1,32.6929,0.03303,29.356,30.181,30.662,30.917,31.309,31.574,31.965,32.693,33.421,33.812,34.077,34.469,34.724,35.205,36.03
573,1,32.7056,0.03304,29.366,30.192,30.673,30.928,31.321,31.585,31.977,32.706,33.434,33.826,34.091,34.483,34.738,35.219,36.045
574,1,32.7181,0.03305,29.376,30.203,30.684,30.939,31.332,31.597,31.989,32.718,33.448,33.839,34.104,34.497,34.752,35.234,36.06
575,1,32.7307,0.03306,29.387,30.213,30.696,30.951,31.344,31.609,32.001,32.731,33.461,33.852,34.117,34.511,34.766,35.248,36.074
576,1,32.7433,0.03308,29.396,30.224,30.706,30.962,31.355,31.621,32.013,32.743,33.474,33.866,34.131,34.525,34.78,35.263,36.091
577,1,32.7559,0.03309,29.406,30.234,30.717,30.973,31.367,31.633,32.025,32.756,33.487,33.879,34.145,34.539,34.794,35.278,36.106
578,1,32.7684,0.0331,29.417,30.245,30.728,30.984,31.378,31.644,32.037,32.769,33.5,33.893,34.158,34.552,34.808,35.292,36.12
579,1,32.781,0.03311,29.427,30.256,30.74,30.996,31.39,31.656,32.049,32.781,33.513,33.906,34.172,34.566,34.822,35.306,36.135
580,1,32.7935,0.03312,29.437,30.267,30.751,31.007,31.402,31.668,32.061,32.794,33.526,33.919,34.185,34.58,34.836,35.32,36.15
581,1,32.806,0.03313,29.447,30.278,30.762,31.018,31.413,31.68,32.073,32.806,33.539,33.933,34.199,34.594,34.85,35.334,36.165
582,1,32.8185,0.03314,29.457,30.289,30.773,31.03,31.425,31.691,32.085,32.819,33.552,33.946,34.212,34.607,34.864,35.349,36.18
583,1,32.831,0.03315,29.468,30.299,30.784,31.041,31.436,31.703,32.097,32.831,33.565,33.959,34.226,34.621,34.878,35.363,36.194
584,1,32.8435,0.03316,29.478,30.31,30.795,31.052,31.448,31.715,32.109,32.844,33.578,33.972,34.239,34.635,34.892,35.377,36.209
585,1,32.856,0.03317,29.488,30.321,30.806,31.063,31.459,31.726,32.121,32.856,33.591,33.985,34.253,34.649,34.906,35.391,36.224
586,1,32.8685,0.03318,29.498,30.331,30.817,31.075,31.471,31.738,32.133,32.869,33.604,33.999,34.266,34.662,34.92,35.406,36.239
587,1,32.8809,0.03319,29.509,30.342,30.828,31.086,31.482,31.75,32.145,32.881,33.617,34.012,34.28,34.676,34.933,35.42,36.254
588,1,32.8934,0.0332,29.519,30.353,30.839,31.097,31.494,31.761,32.157,32.893,33.63,34.025,34.293,34.69,34.947,35.434,36.268
589,1,32.9058,0.03321,29.529,30.364,30.85,31.108,31.506,31.773,32.169,32.906,33.643,34.039,34.306,34.703,34.961,35.448,36.283
590,1,32.9183,0.03322,29.539,30.374,30.861,31.12,31.517,31.785,32.181,32.918,33.656,34.052,34.32,34.717,34.975,35.462,36.298
591,1,32.9307,0.03323,29.549,30.385,30.872,31.131,31.528,31.796,32.193,32.931,33.669,34.065,34.333,34.731,34.989,35.476,36.312
592,1,32.9431,0.03324,29.559,30.396,30.883,31.142,31.54,31.808,32.204,32.943,33.681,34.078,34.346,34.744,35.003,35.491,36.327
593,1,32.9555,0.03325,29.569,30.406,30.894,31.153,31.551,31.82,32.217,32.956,33.694,34.091,34.36,34.758,35.017,35.505,36.342
594,1,32.9679,0.03326,29.58,30.417,30.906,31.164,31.563,31.831,32.228,32.968,33.707,34.104,34.373,34.772,35.03,35.519,36.356
595,1,32.9802,0.03327,29.589,30.428,30.917,31.176,31.574,31.843,32.24,32.98,33.72,34.117,34.387,34.785,35.044,35.533,36.371
596,1,32.9926,0.03329,29.598,30.437,30.927,31.186,31.585,31.854,32.252,32.993,33.733,34.131,34.4,34.799,35.058,35.548,36.387
597,1,33.005,0.0333,29.609,30.448,30.938,31.197,31.596,31.866,32.264,33.005,33.746,34.144,34.413,34.813,35.072,35.562,36.401
598,1,33.0173,0.03331,29.619,30.459,30.949,31.208,31.608,31.878,32.276,33.017,33.759,34.157,34.427,34.826,35.086,35.576,36.416
599,1,33.0296,0.03332,29.629,30.469,30.96,31.219,31.619,31.889,32.287,33.03,33.772,34.17,34.44,34.84,35.1,35.59,36.431
600,1,33.042,0.03333,29.639,30.48,30.971,31.231,31.631,31.901,32.299,33.042,33.785,34.183,34.454,34.854,35.113,35.604,36.445
601,1,33.0543,0.03334,29.649,30.491,30.981,31.242,31.642,31.912,32.311,33.054,33.798,34.196,34.467,34.867,35.127,35.618,36.46
602,1,33.0666,0.03335,29.659,30.501,30.993,31.253,31.654,31.924,32.323,33.067,33.81,34.209,34.48,34.881,35.141,35.632,36.474
603,1,33.0789,0.03336,29.669,30.512,31.004,31.264,31.665,31.935,32.335,33.079,33.823,34.223,34.493,34.894,35.154,35.646,36.489
604,1,33.0912,0.03337,29.679,30.522,31.014,31.275,31.676,31.947,32.346,33.091,33.836,34.236,34.506,34.907,35.168,35.66,36.504
605,1,33.1035,0.03338,29.689,30.533,31.025,31.286,31.687,31.958,32.358,33.104,33.849,34.249,34.52,34.921,35.182,35.674,36.518
606,1,33.1157,0.03339,29.699,30.543,31.036,31.297,31.699,31.97,32.37,33.116,33.861,34.262,34.533,34.935,35.195,35.688,36.533
607,1,33.128,0.0334,29.709,30.554,31.047,31.308,31.71,31.981,32.382,33.128,33.874,34.275,34.546,34.948,35.209,35.702,36.547
608,1,33.1403,0.03341,29.719,30.565,31.058,31.319,31.721,31.993,32.393,33.14,33.887,34.288,34.559,34.961,35.223,35.716,36.562
609,1,33.1525,0.03342,29.729,30.575,31.069,31.33,31.733,32.004,32.405,33.152,33.9,34.301,34.572,34.975,35.236,35.73,36.576
610,1,33.1648,0.03344,29.738,30.585,31.079,31.341,31.743,32.015,32.417,33.165,33.913,34.314,34.586,34.989,35.251,35.745,36.592
611,1,33.177,0.03345,29.748,30.595,31.09,31.352,31.755,32.027,32.428,33.177,33.926,34.327,34.599,35.002,35.264,35.759,36.606
612,1,33.1892,0.03346,29.757,30.606,31.1,31.363,31.766,32.038,32.44,33.189,33.938,34.34,34.612,35.016,35.278,35.773,36.621
613,1,33.2014,0.03347,29.767,30.616,31.111,31.374,31.777,32.05,32.452,33.202,33.951,34.353,34.626,35.029,35.291,35.787,36.635
614,1,33.2136,0.03348,29.777,30.627,31.122,31.385,31.789,32.061,32.464,33.214,33.964,34.366,34.639,35.043,35.305,35.8,36.65
615,1,33.2258,0.03349,29.787,30.637,31.133,31.396,31.8,32.072,32.475,33.226,33.976,34.379,34.652,35.056,35.319,35.815,36.665
616,1,33.238,0.0335,29.797,30.648,31.144,31.406,31.811,32.084,32.487,33.238,33.989,34.392,34.665,35.07,35.332,35.828,36.679
617,1,33.2502,0.03351,29.807,30.658,31.155,31.417,31.822,32.095,32.499,33.25,34.002,34.405,34.678,35.083,35.346,35.842,36.693
618,1,33.2623,0.03352,29.817,30.669,31.165,31.428,31.833,32.107,32.51,33.262,34.014,34.418,34.691,35.096,35.359,35.856,36.708
619,1,33.2744,0.03353,29.827,30.679,31.176,31.439,31.844,32.118,32.522,33.274,34.027,34.431,34.704,35.109,35.373,35.87,36.722
620,1,33.2866,0.03354,29.837,30.689,31.187,31.45,31.856,32.13,32.533,33.287,34.04,34.444,34.717,35.123,35.386,35.884,36.737
621,1,33.2987,0.03356,29.845,30.699,31.197,31.461,31.867,32.141,32.545,33.299,34.052,34.457,34.731,35.137,35.4,35.898,36.752
622,1,33.3108,0.03357,29.855,30.709,31.207,31.472,31.878,32.152,32.557,33.311,34.065,34.47,34.744,35.15,35.414,35.912,36.767
623,1,33.323,0.03358,29.865,30.72,31.219,31.482,31.889,32.163,32.568,33.323,34.078,34.483,34.757,35.163,35.428,35.926,36.781
624,1,33.335,0.03359,29.875,30.73,31.229,31.493,31.9,32.174,32.58,33.335,34.09,34.496,34.77,35.177,35.441,35.94,36.795
625,1,33.3471,0.0336,29.885,30.741,31.24,31.504,31.911,32.186,32.591,33.347,34.103,34.508,34.783,35.19,35.454,35.954,36.809
626,1,33.3592,0.03361,29.894,30.751,31.25,31.515,31.922,32.197,32.603,33.359,34.115,34.521,34.796,35.204,35.468,35.968,36.824
627,1,33.3713,0.03362,29.904,30.761,31.261,31.526,31.933,32.209,32.615,33.371,34.128,34.534,34.809,35.217,35.481,35.981,36.838
628,1,33.3833,0.03363,29.914,30.772,31.272,31.537,31.944,32.22,32.626,33.383,34.141,34.547,34.822,35.23,35.495,35.995,36.853
629,1,33.3954,0.03364,29.924,30.782,31.282,31.548,31.956,32.231,32.638,33.395,34.153,34.56,34.835,35.243,35.508,36.009,36.867
630,1,33.4074,0.03365,29.933,30.792,31.293,31.558,31.967,32.243,32.649,33.407,34.166,34.572,34.848,35.257,35.522,36.022,36.881
631,1,33.4195,0.03367,29.942,30.802,31.303,31.569,31.978,32.253,32.661,33.42,34.178,34.586,34.861,35.27,35.536,36.037,36.897
632,1,33.4315,0.03368,29.952,30.812,31.314,31.58,31.989,32.265,32.672,33.431,34.191,34.598,34.874,35.283,35.549,36.051,36.911
633,1,33.4435,0.03369,29.962,30.822,31.324,31.59,32,32.276,32.683,33.444,34.204,34.611,34.887,35.297,35.563,36.065,36.925
634,1,33.4555,0.0337,29.971,30.833,31.335,31.601,32.011,32.287,32.695,33.456,34.216,34.624,34.9,35.31,35.576,36.078,36.94
635,1,33.4675,0.03371,29.981,30.843,31.346,31.612,32.022,32.298,32.707,33.468,34.228,34.637,34.913,35.323,35.589,36.092,36.954
636,1,33.4795,0.03372,29.991,30.853,31.356,31.622,32.033,32.309,32.718,33.48,34.241,34.65,34.926,35.336,35.603,36.106,36.968
637,1,33.4915,0.03373,30,30.863,31.367,31.633,32.044,32.32,32.73,33.491,34.254,34.662,34.939,35.35,35.616,36.119,36.982
638,1,33.5034,0.03374,30.01,30.874,31.378,31.644,32.055,32.332,32.741,33.504,34.266,34.675,34.952,35.363,35.63,36.133,36.996
639,1,33.5154,0.03375,30.02,30.884,31.388,31.655,32.066,32.343,32.752,33.515,34.278,34.688,34.965,35.376,35.643,36.147,37.011
640,1,33.5273,0.03377,30.028,30.893,31.398,31.665,32.076,32.354,32.764,33.527,34.291,34.701,34.978,35.39,35.657,36.161,37.026
641,1,33.5393,0.03378,30.038,30.904,31.408,31.676,32.087,32.365,32.775,33.539,34.304,34.713,34.991,35.403,35.67,36.175,37.04
642,1,33.5512,0.03379,30.048,30.914,31.419,31.687,32.098,32.376,32.787,33.551,34.316,34.726,35.004,35.416,35.683,36.189,37.055
643,1,33.5631,0.0338,30.057,30.924,31.43,31.697,32.109,32.387,32.798,33.563,34.328,34.739,35.017,35.429,35.697,36.202,37.069
644,1,33.575,0.03381,30.067,30.934,31.44,31.708,32.12,32.398,32.809,33.575,34.341,34.752,35.03,35.442,35.71,36.216,37.083
645,1,33.5869,0.03382,30.077,30.944,31.45,31.719,32.131,32.409,32.821,33.587,34.353,34.764,35.043,35.456,35.723,36.23,37.097
646,1,33.5988,0.03383,30.086,30.955,31.461,31.729,32.142,32.421,32.832,33.599,34.365,34.777,35.056,35.469,35.737,36.243,37.111
647,1,33.6107,0.03384,30.096,30.965,31.472,31.74,32.153,32.432,32.844,33.611,34.378,34.789,35.068,35.481,35.75,36.257,37.126
648,1,33.6226,0.03385,30.106,30.975,31.482,31.75,32.164,32.443,32.855,33.622,34.39,34.802,35.081,35.494,35.763,36.27,37.14
649,1,33.6344,0.03387,30.114,30.984,31.492,31.761,32.174,32.454,32.866,33.634,34.403,34.815,35.094,35.508,35.777,36.285,37.155
650,1,33.6463,0.03388,30.124,30.994,31.502,31.771,32.185,32.465,32.878,33.646,34.415,34.828,35.107,35.521,35.79,36.298,37.169
651,1,33.6581,0.03389,30.133,31.004,31.513,31.782,32.196,32.476,32.889,33.658,34.428,34.84,35.12,35.534,35.804,36.312,37.183
652,1,33.67,0.0339,30.143,31.015,31.523,31.793,32.207,32.487,32.9,33.67,34.44,34.853,35.133,35.547,35.817,36.325,37.197
653,1,33.6818,0.03391,30.152,31.025,31.533,31.803,32.218,32.498,32.911,33.682,34.452,34.865,35.146,35.561,35.83,36.339,37.211
654,1,33.6936,0.03392,30.162,31.035,31.544,31.814,32.229,32.509,32.923,33.694,34.465,34.878,35.158,35.574,35.843,36.352,37.225
655,1,33.7054,0.03393,30.171,31.045,31.554,31.824,32.24,32.52,32.934,33.706,34.477,34.891,35.171,35.587,35.856,36.366,37.239
656,1,33.7172,0.03394,30.181,31.055,31.565,31.835,32.251,32.531,32.945,33.717,34.489,34.903,35.184,35.6,35.87,36.38,37.254
657,1,33.729,0.03396,30.189,31.064,31.575,31.845,32.261,32.542,32.956,33.729,34.502,34.916,35.197,35.613,35.883,36.394,37.269
658,1,33.7407,0.03397,30.199,31.074,31.585,31.856,32.272,32.553,32.968,33.741,34.514,34.929,35.209,35.626,35.896,36.407,37.283
659,1,33.7525,0.03398,30.208,31.084,31.595,31.866,32.283,32.564,32.979,33.752,34.526,34.941,35.222,35.639,35.909,36.42,37.297
660,1,33.7643,0.03399,30.218,31.094,31.606,31.877,32.294,32.575,32.99,33.764,34.538,34.954,35.235,35.652,35.923,36.434,37.311
661,1,33.7761,0.034,30.227,31.104,31.616,31.887,32.304,32.586,33.002,33.776,34.551,34.966,35.248,35.665,35.936,36.448,37.325
662,1,33.7878,0.03401,30.237,31.115,31.626,31.898,32.315,32.597,33.013,33.788,34.563,34.979,35.261,35.678,35.949,36.461,37.339
663,1,33.7995,0.03402,30.246,31.124,31.637,31.908,32.326,32.608,33.024,33.8,34.575,34.991,35.273,35.691,35.962,36.474,37.353
664,1,33.8113,0.03404,30.255,31.134,31.646,31.918,32.336,32.619,33.035,33.811,34.587,35.004,35.286,35.704,35.976,36.489,37.368
665,1,33.823,0.03405,30.264,31.144,31.657,31.929,32.347,32.63,33.046,33.823,34.6,35.017,35.299,35.717,35.989,36.502,37.382
666,1,33.8347,0.03406,30.274,31.154,31.667,31.939,32.358,32.64,33.057,33.835,34.612,35.029,35.311,35.73,36.002,36.516,37.396
667,1,33.8464,0.03407,30.283,31.164,31.678,31.95,32.369,32.651,33.069,33.846,34.624,35.042,35.324,35.743,36.015,36.529,37.41
668,1,33.8581,0.03408,30.292,31.174,31.688,31.96,32.379,32.662,33.08,33.858,34.636,35.054,35.337,35.756,36.028,36.543,37.424
669,1,33.8698,0.03409,30.302,31.184,31.698,31.97,32.39,32.673,33.091,33.87,34.648,35.067,35.35,35.769,36.041,36.556,37.438
670,1,33.8815,0.0341,30.311,31.194,31.709,31.981,32.401,32.684,33.102,33.881,34.661,35.079,35.362,35.782,36.054,36.569,37.452
671,1,33.8931,0.03411,30.32,31.204,31.719,31.991,32.411,32.695,33.113,33.893,34.673,35.091,35.375,35.795,36.067,36.583,37.466
672,1,33.9048,0.03413,30.329,31.213,31.728,32.002,32.422,32.706,33.124,33.905,34.685,35.104,35.388,35.808,36.081,36.597,37.481
673,1,33.9164,0.03414,30.338,31.223,31.739,32.012,32.433,32.716,33.135,33.917,34.697,35.117,35.4,35.821,36.094,36.61,37.494
674,1,33.9281,0.03415,30.348,31.233,31.749,32.022,32.443,32.727,33.146,33.928,34.709,35.129,35.413,35.834,36.107,36.624,37.509
675,1,33.9397,0.03416,30.357,31.243,31.759,32.033,32.454,32.738,33.158,33.94,34.722,35.141,35.426,35.847,36.12,36.637,37.522
676,1,33.9513,0.03417,30.366,31.252,31.769,32.043,32.465,32.749,33.169,33.951,34.734,35.154,35.438,35.859,36.133,36.65,37.536
677,1,33.963,0.03418,30.376,31.263,31.78,32.054,32.475,32.76,33.18,33.963,34.746,35.166,35.451,35.872,36.146,36.663,37.55
678,1,33.9746,0.03419,30.385,31.272,31.79,32.064,32.486,32.77,33.191,33.974,34.758,35.178,35.463,35.885,36.159,36.677,37.564
679,1,33.9861,0.03421,30.393,31.281,31.799,32.074,32.496,32.781,33.202,33.986,34.77,35.191,35.476,35.898,36.173,36.691,37.579
680,1,33.9978,0.03422,30.403,31.291,31.809,32.084,32.507,32.792,33.213,33.998,34.782,35.204,35.489,35.911,36.186,36.704,37.593
681,1,34.0093,0.03423,30.412,31.301,31.82,32.094,32.517,32.803,33.224,34.009,34.794,35.216,35.501,35.924,36.199,36.718,37.607
682,1,34.0209,0.03424,30.421,31.311,31.83,32.105,32.528,32.814,33.235,34.021,34.807,35.228,35.514,35.937,36.212,36.731,37.62
683,1,34.0325,0.03425,30.43,31.321,31.84,32.115,32.539,32.824,33.246,34.033,34.819,35.241,35.526,35.95,36.225,36.744,37.635
684,1,34.0441,0.03426,30.44,31.331,31.85,32.126,32.549,32.835,33.257,34.044,34.831,35.253,35.539,35.963,36.238,36.757,37.648
685,1,34.0556,0.03427,30.449,31.341,31.861,32.136,32.56,32.846,33.269,34.056,34.843,35.265,35.551,35.975,36.251,36.77,37.662
686,1,34.0672,0.03429,30.457,31.35,31.87,32.146,32.57,32.856,33.279,34.067,34.855,35.278,35.564,35.989,36.264,36.785,37.677
687,1,34.0787,0.0343,30.467,31.359,31.88,32.156,32.581,32.867,33.29,34.079,34.867,35.29,35.577,36.001,36.277,36.798,37.691
688,1,34.0902,0.03431,30.476,31.369,31.891,32.167,32.591,32.878,33.301,34.09,34.879,35.302,35.589,36.014,36.29,36.811,37.705
689,1,34.1017,0.03432,30.485,31.379,31.9,32.177,32.602,32.889,33.312,34.102,34.891,35.315,35.602,36.027,36.303,36.824,37.719
690,1,34.1133,0.03433,30.494,31.389,31.911,32.187,32.613,32.9,33.323,34.113,34.903,35.327,35.614,36.04,36.316,36.838,37.732
691,1,34.1248,0.03434,30.504,31.399,31.921,32.197,32.623,32.91,33.334,34.125,34.915,35.339,35.626,36.052,36.329,36.851,37.746
692,1,34.1363,0.03435,30.513,31.408,31.931,32.207,32.633,32.921,33.345,34.136,34.927,35.352,35.639,36.065,36.342,36.864,37.76
693,1,34.1478,0.03437,30.521,31.417,31.94,32.217,32.644,32.931,33.356,34.148,34.939,35.364,35.652,36.078,36.355,36.878,37.775
694,1,34.1593,0.03438,30.53,31.427,31.95,32.228,32.654,32.942,33.367,34.159,34.951,35.376,35.664,36.091,36.368,36.891,37.789
695,1,34.1707,0.03439,30.539,31.437,31.961,32.238,32.665,32.953,33.378,34.171,34.963,35.389,35.677,36.104,36.381,36.904,37.802
696,1,34.1822,0.0344,30.548,31.447,31.97,32.248,32.675,32.963,33.389,34.182,34.975,35.401,35.689,36.116,36.394,36.918,37.816
697,1,34.1937,0.03441,30.558,31.456,31.981,32.258,32.686,32.974,33.4,34.194,34.987,35.413,35.702,36.129,36.407,36.931,37.83
698,1,34.2051,0.03442,30.567,31.466,31.991,32.269,32.696,32.985,33.411,34.205,34.999,35.425,35.714,36.142,36.419,36.944,37.843
699,1,34.2166,0.03443,30.576,31.476,32.001,32.279,32.707,32.996,33.422,34.217,35.011,35.437,35.726,36.154,36.432,36.957,37.857
700,1,34.228,0.03445,30.584,31.485,32.01,32.289,32.717,33.006,33.433,34.228,35.023,35.45,35.739,36.168,36.446,36.971,37.872
701,1,34.2394,0.03446,30.593,31.494,32.02,32.299,32.727,33.017,33.444,34.239,35.035,35.462,35.752,36.18,36.459,36.984,37.885
702,1,34.2509,0.03447,30.602,31.504,32.03,32.309,32.738,33.027,33.455,34.251,35.047,35.474,35.764,36.193,36.471,36.997,37.899
703,1,34.2623,0.03448,30.611,31.514,32.041,32.319,32.748,33.038,33.465,34.262,35.059,35.487,35.776,36.206,36.484,37.011,37.913
704,1,34.2737,0.03449,30.621,31.524,32.05,32.329,32.759,33.048,33.476,34.274,35.071,35.499,35.789,36.218,36.497,37.024,37.927
705,1,34.2851,0.0345,30.63,31.533,32.061,32.339,32.769,33.059,33.487,34.285,35.083,35.511,35.801,36.231,36.51,37.037,37.941
706,1,34.2965,0.03451,30.639,31.543,32.07,32.35,32.78,33.07,33.498,34.296,35.095,35.523,35.813,36.243,36.522,37.05,37.954
707,1,34.3079,0.03453,30.647,31.552,32.08,32.359,32.79,33.08,33.509,34.308,35.107,35.536,35.826,36.256,36.536,37.064,37.969
708,1,34.3193,0.03454,30.656,31.562,32.09,32.369,32.8,33.091,33.52,34.319,35.119,35.548,35.839,36.269,36.549,37.077,37.982
709,1,34.3306,0.03455,30.665,31.571,32.1,32.38,32.811,33.101,33.531,34.331,35.131,35.56,35.851,36.281,36.561,37.09,37.996
710,1,34.342,0.03456,30.674,31.581,32.11,32.39,32.821,33.112,33.541,34.342,35.143,35.572,35.863,36.294,36.574,37.103,38.01
711,1,34.3533,0.03457,30.683,31.591,32.12,32.4,32.831,33.122,33.552,34.354,35.154,35.584,35.875,36.307,36.587,37.116,38.023
712,1,34.3647,0.03458,30.693,31.6,32.13,32.41,32.842,33.133,33.563,34.365,35.166,35.596,35.887,36.319,36.6,37.129,38.037
713,1,34.376,0.03459,30.702,31.61,32.14,32.42,32.852,33.144,33.574,34.376,35.178,35.608,35.9,36.332,36.613,37.142,38.05
714,1,34.3874,0.03461,30.709,31.619,32.149,32.43,32.862,33.154,33.585,34.387,35.19,35.621,35.913,36.345,36.626,37.156,38.065
715,1,34.3987,0.03462,30.719,31.628,32.159,32.44,32.872,33.165,33.595,34.399,35.202,35.633,35.925,36.357,36.639,37.169,38.079
716,1,34.41,0.03463,30.728,31.638,32.169,32.45,32.883,33.175,33.606,34.41,35.214,35.645,35.937,36.37,36.651,37.182,38.093
717,1,34.4213,0.03464,30.737,31.648,32.179,32.46,32.893,33.185,33.617,34.421,35.226,35.657,35.949,36.383,36.664,37.195,38.106
718,1,34.4326,0.03465,30.746,31.657,32.189,32.47,32.904,33.196,33.628,34.433,35.237,35.669,35.962,36.395,36.677,37.208,38.12
719,1,34.4439,0.03466,30.755,31.667,32.198,32.48,32.914,33.207,33.639,34.444,35.249,35.681,35.974,36.407,36.689,37.221,38.133
720,1,34.4552,0.03467,30.764,31.676,32.209,32.49,32.924,33.217,33.65,34.455,35.261,35.693,35.986,36.42,36.702,37.234,38.147
721,1,34.4665,0.03469,30.772,31.685,32.218,32.5,32.934,33.227,33.66,34.467,35.273,35.706,35.999,36.433,36.715,37.248,38.161
722,1,34.4778,0.0347,30.781,31.694,32.228,32.51,32.944,33.238,33.671,34.478,35.285,35.718,36.011,36.446,36.728,37.261,38.175
723,1,34.489,0.03471,30.79,31.704,32.237,32.52,32.955,33.248,33.681,34.489,35.296,35.73,36.023,36.458,36.741,37.274,38.188
724,1,34.5003,0.03472,30.799,31.714,32.247,32.53,32.965,33.259,33.693,34.5,35.308,35.742,36.035,36.47,36.753,37.287,38.202
725,1,34.5115,0.03473,30.807,31.723,32.257,32.54,32.976,33.269,33.703,34.511,35.32,35.754,36.048,36.483,36.766,37.3,38.215
726,1,34.5228,0.03474,30.817,31.733,32.267,32.55,32.986,33.28,33.714,34.523,35.331,35.766,36.06,36.495,36.778,37.313,38.229
727,1,34.534,0.03475,30.826,31.742,32.277,32.56,32.996,33.29,33.724,34.534,35.343,35.778,36.072,36.508,36.791,37.326,38.243
728,1,34.5452,0.03477,30.833,31.751,32.286,32.57,33.006,33.3,33.735,34.545,35.356,35.79,36.085,36.521,36.804,37.339,38.257
729,1,34.5565,0.03478,30.843,31.761,32.296,32.58,33.016,33.311,33.746,34.556,35.367,35.802,36.097,36.533,36.817,37.352,38.27
730,1,34.5676,0.03479,30.851,31.77,32.306,32.589,33.026,33.321,33.756,34.568,35.379,35.814,36.109,36.546,36.83,37.365,38.284
731,1,34.3033,0.03508,30.585,31.504,32.04,32.324,32.761,33.056,33.492,34.303,35.115,35.55,35.845,36.283,36.567,37.103,38.022
732,1,34.3144,0.03509,30.594,31.513,32.05,32.334,32.771,33.067,33.502,34.315,35.127,35.563,35.857,36.295,36.579,37.116,38.035
733,1,34.3256,0.0351,30.602,31.523,32.059,32.344,32.781,33.077,33.513,34.326,35.138,35.574,35.87,36.307,36.592,37.128,38.049
734,1,34.3368,0.03511,30.611,31.532,32.069,32.354,32.792,33.087,33.524,34.337,35.15,35.586,35.882,36.32,36.604,37.141,38.062
735,1,34.348,0.03513,30.619,31.541,32.078,32.363,32.802,33.097,33.534,34.348,35.162,35.598,35.894,36.333,36.617,37.155,38.077
736,1,34.3591,0.03514,30.628,31.55,32.088,32.373,32.812,33.108,33.545,34.359,35.174,35.611,35.906,36.345,36.63,37.168,38.09
737,1,34.3703,0.03515,30.637,31.56,32.098,32.383,32.822,33.118,33.556,34.37,35.185,35.622,35.919,36.357,36.643,37.181,38.104
738,1,34.3815,0.03516,30.646,31.569,32.108,32.393,32.832,33.129,33.566,34.381,35.197,35.634,35.931,36.37,36.655,37.194,38.117
739,1,34.3926,0.03517,30.655,31.579,32.118,32.403,32.843,33.139,33.577,34.393,35.208,35.646,35.943,36.382,36.668,37.206,38.13
740,1,34.4037,0.03518,30.663,31.588,32.127,32.413,32.853,33.149,33.587,34.404,35.22,35.658,35.955,36.394,36.68,37.219,38.144
741,1,34.4148,0.03519,30.672,31.598,32.137,32.423,32.863,33.159,33.598,34.415,35.231,35.67,35.967,36.407,36.693,37.232,38.157
742,1,34.4259,0.03521,30.68,31.606,32.146,32.432,32.872,33.17,33.608,34.426,35.244,35.682,35.98,36.42,36.706,37.246,38.172
743,1,34.437,0.03522,30.689,31.615,32.156,32.442,32.883,33.18,33.619,34.437,35.255,35.694,35.991,36.432,36.718,37.259,38.185
744,1,34.4481,0.03523,30.698,31.625,32.166,32.452,32.893,33.19,33.63,34.448,35.267,35.706,36.004,36.444,36.731,37.271,38.198
