Day,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
188,1,25.99,0.03446,23.222,23.906,24.306,24.517,24.842,25.062,25.386,25.99,26.594,26.918,27.138,27.463,27.674,28.074,28.757
189,1,26.0106,0.03446,23.241,23.925,24.325,24.536,24.862,25.081,25.406,26.011,26.615,26.939,27.159,27.485,27.696,28.096,28.78
190,1,26.0311,0.03446,23.259,23.944,24.344,24.556,24.881,25.101,25.426,26.031,26.636,26.961,27.181,27.507,27.718,28.118,28.803
191,1,26.0515,0.03445,23.278,23.964,24.363,24.575,24.901,25.121,25.446,26.052,26.657,26.982,27.202,27.528,27.739,28.139,28.825
192,1,26.072,0.03445,23.296,23.983,24.383,24.594,24.921,25.141,25.466,26.072,26.678,27.003,27.223,27.549,27.761,28.161,28.848
193,1,26.0923,0.03445,23.315,24.001,24.402,24.614,24.941,25.161,25.486,26.093,26.698,27.024,27.244,27.571,27.783,28.183,28.87
194,1,26.1126,0.03444,23.333,24.02,24.421,24.633,24.96,25.181,25.506,26.113,26.719,27.045,27.265,27.592,27.804,28.205,28.892
195,1,26.1329,0.03444,23.352,24.039,24.44,24.652,24.98,25.2,25.526,26.133,26.74,27.066,27.286,27.613,27.826,28.227,28.914
196,1,26.1531,0.03444,23.37,24.058,24.459,24.672,24.999,25.22,25.546,26.153,26.761,27.087,27.307,27.635,27.847,28.248,28.937
197,1,26.1733,0.03444,23.388,24.076,24.478,24.691,25.018,25.239,25.565,26.173,26.781,27.107,27.328,27.656,27.869,28.27,28.959
198,1,26.1934,0.03444,23.406,24.095,24.497,24.709,25.037,25.258,25.585,26.193,26.802,27.128,27.35,27.677,27.89,28.292,28.981
199,1,26.2135,0.03443,23.424,24.114,24.516,24.729,25.057,25.278,25.605,26.213,26.822,27.149,27.37,27.698,27.911,28.313,29.002
200,1,26.2335,0.03443,23.443,24.132,24.535,24.748,25.076,25.297,25.624,26.233,26.843,27.17,27.391,27.719,27.932,28.335,29.025
201,1,26.2535,0.03443,23.46,24.151,24.554,24.767,25.095,25.317,25.644,26.254,26.863,27.19,27.412,27.74,27.954,28.356,29.047
202,1,26.2734,0.03443,23.478,24.169,24.572,24.785,25.114,25.336,25.663,26.274,26.883,27.211,27.433,27.761,27.975,28.378,29.069
203,1,26.2933,0.03442,23.496,24.188,24.591,24.805,25.133,25.356,25.683,26.293,26.904,27.231,27.453,27.782,27.995,28.399,29.09
204,1,26.3131,0.03442,23.514,24.206,24.61,24.823,25.152,25.374,25.702,26.313,26.924,27.252,27.474,27.803,28.017,28.42,29.112
205,1,26.333,0.03442,23.532,24.224,24.628,24.842,25.171,25.394,25.722,26.333,26.944,27.272,27.494,27.824,28.038,28.441,29.134
206,1,26.3527,0.03442,23.55,24.243,24.647,24.861,25.19,25.413,25.741,26.353,26.965,27.293,27.515,27.845,28.059,28.463,29.156
207,1,26.3724,0.03442,23.567,24.261,24.665,24.879,25.209,25.431,25.76,26.372,26.985,27.313,27.536,27.865,28.08,28.484,29.178
208,1,26.3921,0.03442,23.585,24.279,24.683,24.898,25.228,25.45,25.78,26.392,27.005,27.333,27.556,27.886,28.101,28.506,29.199
209,1,26.4117,0.03441,23.603,24.298,24.702,24.917,25.247,25.47,25.799,26.412,27.025,27.354,27.576,27.907,28.121,28.526,29.22
210,1,26.4313,0.03441,23.621,24.315,24.721,24.935,25.266,25.489,25.818,26.431,27.045,27.374,27.597,27.927,28.142,28.547,29.242
211,1,26.4509,0.03441,23.638,24.333,24.739,24.954,25.284,25.507,25.837,26.451,27.065,27.394,27.617,27.948,28.163,28.568,29.263
212,1,26.4704,0.03441,23.656,24.352,24.757,24.972,25.303,25.526,25.856,26.47,27.085,27.415,27.638,27.969,28.183,28.589,29.285
213,1,26.4898,0.03441,23.673,24.369,24.776,24.991,25.322,25.545,25.875,26.49,27.105,27.435,27.658,27.989,28.204,28.61,29.307
214,1,26.5093,0.03441,23.691,24.387,24.794,25.009,25.34,25.564,25.894,26.509,27.124,27.455,27.678,28.01,28.225,28.631,29.328
215,1,26.5287,0.03441,23.708,24.405,24.812,25.027,25.359,25.583,25.913,26.529,27.144,27.475,27.698,28.03,28.246,28.652,29.35
216,1,26.548,0.03441,23.725,24.423,24.83,25.045,25.377,25.601,25.932,26.548,27.164,27.495,27.719,28.051,28.266,28.673,29.371
217,1,26.5673,0.0344,23.743,24.441,24.848,25.064,25.396,25.62,25.951,26.567,27.184,27.515,27.739,28.07,28.286,28.693,29.391
218,1,26.5866,0.0344,23.76,24.459,24.867,25.082,25.415,25.639,25.97,26.587,27.204,27.535,27.759,28.091,28.307,28.714,29.413
219,1,26.6059,0.0344,23.778,24.477,24.885,25.1,25.433,25.657,25.989,26.606,27.223,27.554,27.779,28.111,28.327,28.735,29.434
220,1,26.6251,0.0344,23.795,24.494,24.902,25.119,25.451,25.676,26.007,26.625,27.243,27.574,27.799,28.131,28.348,28.756,29.456
221,1,26.6443,0.0344,23.812,24.512,24.92,25.137,25.47,25.694,26.026,26.644,27.263,27.594,27.819,28.152,28.368,28.776,29.477
222,1,26.6634,0.0344,23.829,24.53,24.938,25.155,25.488,25.713,26.045,26.663,27.282,27.614,27.839,28.172,28.389,28.797,29.498
223,1,26.6825,0.0344,23.846,24.547,24.956,25.173,25.506,25.731,26.063,26.683,27.302,27.634,27.859,28.192,28.409,28.818,29.519
224,1,26.7015,0.0344,23.863,24.565,24.974,25.191,25.524,25.75,26.082,26.702,27.321,27.654,27.879,28.212,28.429,28.838,29.54
225,1,26.7206,0.0344,23.88,24.582,24.992,25.209,25.543,25.768,26.101,26.72,27.341,27.673,27.898,28.233,28.449,28.859,29.561
226,1,26.7396,0.0344,23.897,24.6,25.009,25.226,25.561,25.786,26.119,26.74,27.36,27.693,27.919,28.253,28.47,28.88,29.582
227,1,26.7585,0.0344,23.914,24.617,25.027,25.244,25.579,25.804,26.138,26.759,27.38,27.713,27.938,28.272,28.49,28.9,29.603
228,1,26.7775,0.0344,23.931,24.635,25.045,25.262,25.597,25.823,26.156,26.778,27.399,27.732,27.958,28.293,28.51,28.92,29.624
229,1,26.7964,0.0344,23.948,24.652,25.063,25.28,25.615,25.841,26.175,26.796,27.418,27.752,27.978,28.313,28.53,28.941,29.645
230,1,26.8152,0.0344,23.965,24.669,25.08,25.298,25.633,25.859,26.193,26.815,27.437,27.771,27.997,28.333,28.55,28.961,29.666
231,1,26.8341,0.0344,23.981,24.687,25.098,25.316,25.651,25.877,26.211,26.834,27.457,27.791,28.017,28.352,28.57,28.981,29.687
232,1,26.8529,0.0344,23.998,24.704,25.115,25.333,25.669,25.896,26.23,26.853,27.476,27.81,28.037,28.372,28.59,29.002,29.707
233,1,26.8717,0.0344,24.015,24.721,25.133,25.351,25.687,25.914,26.248,26.872,27.495,27.83,28.056,28.392,28.61,29.022,29.728
234,1,26.8904,0.0344,24.032,24.739,25.151,25.369,25.705,25.931,26.267,26.891,27.514,27.849,28.076,28.412,28.63,29.043,29.749
235,1,26.9091,0.0344,24.048,24.756,25.168,25.387,25.723,25.95,26.285,26.909,27.533,27.869,28.095,28.431,28.65,29.063,29.77
236,1,26.9278,0.0344,24.065,24.773,25.185,25.404,25.741,25.968,26.303,26.928,27.552,27.888,28.115,28.452,28.67,29.083,29.79
237,1,26.9464,0.0344,24.082,24.79,25.203,25.422,25.759,25.986,26.321,26.946,27.572,27.907,28.134,28.471,28.69,29.103,29.811
238,1,26.965,0.0344,24.098,24.807,25.22,25.439,25.776,26.004,26.339,26.965,27.591,27.926,28.154,28.491,28.709,29.123,29.831
239,1,26.9836,0.0344,24.115,24.824,25.238,25.457,25.794,26.022,26.357,26.983,27.61,27.946,28.173,28.51,28.73,29.143,29.852
240,1,27.0022,0.0344,24.132,24.841,25.255,25.474,25.812,26.039,26.376,27.002,27.629,27.965,28.193,28.53,28.749,29.163,29.872
241,1,27.0207,0.0344,24.148,24.858,25.272,25.492,25.83,26.057,26.394,27.021,27.648,27.984,28.212,28.55,28.769,29.183,29.893
242,1,27.0392,0.0344,24.165,24.875,25.29,25.509,25.847,26.075,26.412,27.039,27.667,28.003,28.231,28.569,28.789,29.203,29.913
243,1,27.0576,0.0344,24.181,24.892,25.307,25.527,25.865,26.093,26.43,27.057,27.685,28.022,28.25,28.589,28.808,29.223,29.934
244,1,27.0761,0.0344,24.198,24.909,25.324,25.544,25.882,26.111,26.448,27.076,27.704,28.041,28.27,28.608,28.828,29.243,29.954
245,1,27.0945,0.0344,24.214,24.926,25.341,25.561,25.9,26.128,26.466,27.094,27.723,28.061,28.289,28.628,28.848,29.263,29.975
246,1,27.1128,0.0344,24.231,24.943,25.359,25.579,25.918,26.146,26.484,27.113,27.742,28.08,28.308,28.647,28.867,29.283,29.995
247,1,27.1312,0.0344,24.247,24.96,25.376,25.596,25.935,26.164,26.502,27.131,27.761,28.098,28.327,28.667,28.887,29.302,30.015
248,1,27.1495,0.0344,24.263,24.977,25.393,25.613,25.953,26.181,26.52,27.15,27.78,28.117,28.346,28.686,28.906,29.322,30.036
249,1,27.1678,0.0344,24.28,24.994,25.41,25.631,25.97,26.199,26.537,27.168,27.798,28.137,28.365,28.705,28.926,29.342,30.056
250,1,27.1861,0.0344,24.296,25.011,25.427,25.648,25.987,26.217,26.556,27.186,27.817,28.156,28.385,28.724,28.945,29.362,30.076
251,1,27.2043,0.03441,24.311,25.027,25.444,25.665,26.005,26.234,26.573,27.204,27.836,28.174,28.404,28.744,28.965,29.382,30.097
252,1,27.2225,0.03441,24.328,25.043,25.461,25.682,26.022,26.252,26.591,27.222,27.854,28.193,28.423,28.763,28.984,29.402,30.117
253,1,27.2407,0.03441,24.344,25.06,25.478,25.699,26.039,26.269,26.609,27.241,27.873,28.212,28.442,28.783,29.004,29.421,30.137
254,1,27.2589,0.03441,24.36,25.077,25.495,25.716,26.057,26.287,26.626,27.259,27.892,28.231,28.461,28.802,29.023,29.441,30.157
255,1,27.277,0.03441,24.376,25.093,25.512,25.733,26.074,26.304,26.644,27.277,27.91,28.25,28.48,28.821,29.043,29.461,30.178
256,1,27.2951,0.03441,24.393,25.11,25.529,25.75,26.091,26.322,26.662,27.295,27.929,28.269,28.499,28.84,29.061,29.48,30.198
257,1,27.3132,0.03441,24.409,25.127,25.546,25.767,26.109,26.339,26.679,27.313,27.947,28.287,28.518,28.859,29.081,29.5,30.218
258,1,27.3313,0.03441,24.425,25.143,25.563,25.784,26.126,26.357,26.697,27.331,27.966,28.306,28.537,28.878,29.1,29.519,30.237
259,1,27.3493,0.03441,24.441,25.16,25.579,25.801,26.143,26.374,26.715,27.349,27.984,28.325,28.556,28.897,29.119,29.539,30.257
260,1,27.3673,0.03442,24.456,25.176,25.596,25.818,26.16,26.391,26.732,27.367,28.003,28.344,28.574,28.917,29.139,29.559,30.278
261,1,27.3852,0.03442,24.472,25.193,25.612,25.835,26.177,26.408,26.75,27.385,28.021,28.362,28.593,28.936,29.158,29.578,30.298
262,1,27.4032,0.03442,24.489,25.209,25.629,25.852,26.194,26.426,26.767,27.403,28.039,28.381,28.612,28.955,29.177,29.598,30.318
263,1,27.4211,0.03442,24.504,25.226,25.646,25.869,26.211,26.443,26.785,27.421,28.058,28.399,28.631,28.974,29.196,29.617,30.338
264,1,27.439,0.03442,24.52,25.242,25.663,25.885,26.229,26.46,26.802,27.439,28.076,28.418,28.649,28.993,29.215,29.636,30.357
265,1,27.4569,0.03442,24.536,25.258,25.68,25.902,26.246,26.478,26.819,27.457,28.094,28.436,28.668,29.011,29.234,29.656,30.378
266,1,27.4747,0.03443,24.552,25.274,25.696,25.919,26.263,26.494,26.837,27.475,28.113,28.455,28.687,29.031,29.254,29.675,30.398
267,1,27.4926,0.03443,24.567,25.291,25.712,25.935,26.28,26.511,26.854,27.493,28.131,28.474,28.706,29.05,29.273,29.694,30.418
268,1,27.5104,0.03443,24.583,25.307,25.729,25.952,26.296,26.529,26.872,27.51,28.149,28.492,28.724,29.069,29.292,29.714,30.437
269,1,27.5281,0.03443,24.599,25.323,25.746,25.969,26.313,26.546,26.889,27.528,28.167,28.511,28.743,29.087,29.311,29.733,30.457
270,1,27.5459,0.03443,24.615,25.34,25.762,25.986,26.33,26.563,26.906,27.546,28.185,28.529,28.761,29.106,29.33,29.752,30.477
271,1,27.5636,0.03444,24.63,25.355,25.778,26.002,26.347,26.58,26.923,27.564,28.204,28.548,28.78,29.125,29.349,29.772,30.497
272,1,27.5813,0.03444,24.646,25.372,25.795,26.019,26.364,26.597,26.941,27.581,28.222,28.566,28.799,29.144,29.368,29.791,30.517
273,1,27.599,0.03444,24.662,25.388,25.811,26.035,26.381,26.614,26.958,27.599,28.24,28.584,28.817,29.163,29.387,29.81,30.536
274,1,27.6167,0.03444,24.678,25.404,25.828,26.052,26.398,26.631,26.975,27.617,28.258,28.602,28.835,29.181,29.406,29.829,30.556
275,1,27.6343,0.03444,24.693,25.42,25.844,26.069,26.415,26.648,26.993,27.634,28.276,28.621,28.854,29.2,29.424,29.848,30.575
276,1,27.6519,0.03445,24.708,25.436,25.86,26.085,26.431,26.665,27.009,27.652,28.294,28.639,28.873,29.219,29.444,29.868,30.596
277,1,27.6695,0.03445,24.724,25.452,25.877,26.102,26.448,26.681,27.026,27.67,28.313,28.657,28.891,29.237,29.462,29.887,30.615
278,1,27.687,0.03445,24.739,25.468,25.893,26.118,26.465,26.698,27.044,27.687,28.33,28.676,28.909,29.256,29.481,29.906,30.635
279,1,27.7046,0.03445,24.755,25.484,25.909,26.135,26.481,26.715,27.061,27.705,28.348,28.694,28.928,29.274,29.5,29.925,30.654
280,1,27.7221,0.03445,24.771,25.5,25.926,26.151,26.498,26.732,27.078,27.722,28.366,28.712,28.946,29.293,29.519,29.944,30.673
281,1,27.7396,0.03446,24.786,25.516,25.942,26.167,26.515,26.749,27.095,27.74,28.384,28.73,28.965,29.312,29.537,29.963,30.694
282,1,27.7571,0.03446,24.801,25.532,25.958,26.184,26.531,26.766,27.112,27.757,28.402,28.748,28.983,29.33,29.556,29.982,30.713
283,1,27.7746,0.03446,24.817,25.548,25.974,26.2,26.548,26.783,27.129,27.774,28.42,28.767,29.001,29.349,29.575,30.001,30.732
284,1,27.792,0.03446,24.832,25.564,25.991,26.217,26.565,26.799,27.146,27.792,28.438,28.785,29.019,29.367,29.593,30.02,30.752
285,1,27.8094,0.03447,24.847,25.58,26.007,26.233,26.581,26.816,27.163,27.809,28.456,28.803,29.038,29.386,29.612,30.039,30.772
286,1,27.8268,0.03447,24.863,25.595,26.023,26.249,26.598,26.833,27.18,27.827,28.474,28.821,29.056,29.404,29.631,30.058,30.791
287,1,27.8441,0.03447,24.878,25.611,26.039,26.265,26.614,26.849,27.197,27.844,28.491,28.839,29.074,29.423,29.649,30.077,30.81
288,1,27.8615,0.03448,24.893,25.627,26.055,26.281,26.63,26.866,27.213,27.861,28.509,28.857,29.093,29.442,29.669,30.096,30.83
289,1,27.8788,0.03448,24.908,25.643,26.071,26.298,26.647,26.883,27.23,27.879,28.527,28.875,29.111,29.46,29.687,30.115,30.849
290,1,27.8961,0.03448,24.924,25.659,26.087,26.314,26.663,26.899,27.247,27.896,28.545,28.893,29.129,29.478,29.705,30.134,30.869
291,1,27.9134,0.03448,24.939,25.674,26.103,26.33,26.68,26.916,27.264,27.913,28.563,28.911,29.147,29.496,29.724,30.152,30.887
292,1,27.9307,0.03449,24.954,25.69,26.119,26.346,26.696,26.932,27.281,27.931,28.58,28.929,29.165,29.515,29.743,30.172,30.907
293,1,27.9479,0.03449,24.969,25.706,26.135,26.362,26.713,26.949,27.298,27.948,28.598,28.947,29.183,29.533,29.761,30.19,30.927
294,1,27.9651,0.03449,24.985,25.721,26.151,26.379,26.729,26.965,27.315,27.965,28.616,28.965,29.201,29.552,29.779,30.209,30.946
295,1,27.9823,0.0345,24.999,25.737,26.167,26.394,26.745,26.982,27.331,27.982,28.633,28.983,29.219,29.57,29.798,30.228,30.966
296,1,27.9995,0.0345,25.015,25.752,26.183,26.411,26.761,26.998,27.348,28,28.651,29.001,29.237,29.589,29.816,30.247,30.985
297,1,28.0166,0.0345,25.03,25.768,26.199,26.427,26.778,27.015,27.365,28.017,28.669,29.019,29.256,29.606,29.835,30.265,31.004
298,1,28.0337,0.0345,25.045,25.784,26.215,26.443,26.794,27.031,27.381,28.034,28.686,29.036,29.273,29.624,29.853,30.284,31.022
299,1,28.0509,0.03451,25.059,25.799,26.23,26.459,26.81,27.048,27.398,28.051,28.704,29.054,29.291,29.643,29.872,30.303,31.042
300,1,28.068,0.03451,25.075,25.815,26.246,26.475,26.827,27.064,27.415,28.068,28.721,29.072,29.309,29.661,29.89,30.321,31.061
301,1,28.085,0.03451,25.09,25.83,26.262,26.491,26.843,27.08,27.431,28.085,28.739,29.089,29.327,29.679,29.908,30.34,31.08
302,1,28.102,0.03452,25.104,25.845,26.278,26.506,26.859,27.096,27.448,28.102,28.756,29.107,29.345,29.698,29.926,30.359,31.1
303,1,28.1191,0.03452,25.119,25.861,26.293,26.522,26.875,27.113,27.464,28.119,28.774,29.125,29.363,29.716,29.944,30.377,31.119
304,1,28.1361,0.03452,25.135,25.877,26.309,26.539,26.891,27.13,27.481,28.136,28.791,29.143,29.381,29.733,29.963,30.396,31.137
305,1,28.1531,0.03453,25.149,25.892,26.325,26.554,26.907,27.146,27.497,28.153,28.809,29.161,29.399,29.752,29.981,30.415,31.157
306,1,28.17,0.03453,25.164,25.907,26.341,26.57,26.923,27.162,27.514,28.17,28.826,29.178,29.417,29.77,30,30.433,31.176
307,1,28.187,0.03453,25.179,25.923,26.356,26.586,26.94,27.178,27.53,28.187,28.843,29.196,29.434,29.788,30.018,30.451,31.194
308,1,28.2039,0.03454,25.193,25.938,26.372,26.602,26.956,27.194,27.547,28.204,28.861,29.213,29.452,29.806,30.036,30.47,31.214
309,1,28.2208,0.03454,25.209,25.953,26.387,26.617,26.972,27.211,27.563,28.221,28.878,29.231,29.47,29.824,30.054,30.488,31.233
310,1,28.2376,0.03454,25.224,25.969,26.403,26.633,26.988,27.227,27.58,28.238,28.896,29.248,29.487,29.842,30.072,30.507,31.252
311,1,28.2545,0.03455,25.238,25.983,26.419,26.649,27.004,27.243,27.596,28.254,28.913,29.266,29.506,29.86,30.091,30.526,31.271
312,1,28.2713,0.03455,25.253,25.999,26.434,26.665,27.02,27.259,27.613,28.271,28.93,29.284,29.523,29.878,30.108,30.544,31.29
313,1,28.2881,0.03456,25.267,26.014,26.45,26.68,27.035,27.275,27.629,28.288,28.948,29.302,29.541,29.896,30.127,30.563,31.309
314,1,28.305,0.03456,25.282,26.029,26.465,26.696,27.051,27.291,27.645,28.305,28.965,29.319,29.559,29.914,30.145,30.581,31.328
315,1,28.3217,0.03456,25.297,26.045,26.481,26.712,27.067,27.307,27.661,28.322,28.982,29.336,29.576,29.932,30.163,30.599,31.346
316,1,28.3385,0.03457,25.311,26.059,26.496,26.727,27.083,27.323,27.678,28.339,28.999,29.354,29.594,29.95,30.181,30.618,31.366
317,1,28.3552,0.03457,25.326,26.075,26.511,26.743,27.099,27.339,27.694,28.355,29.017,29.371,29.611,29.968,30.199,30.635,31.384
318,1,28.3719,0.03457,25.341,26.09,26.527,26.759,27.115,27.356,27.71,28.372,29.033,29.389,29.629,29.985,30.217,30.654,31.403
319,1,28.3886,0.03458,25.355,26.105,26.542,26.774,27.131,27.371,27.726,28.389,29.051,29.406,29.647,30.003,30.235,30.672,31.422
320,1,28.4053,0.03458,25.37,26.12,26.558,26.79,27.146,27.387,27.743,28.406,29.068,29.423,29.664,30.021,30.253,30.691,31.441
321,1,28.422,0.03459,25.384,26.135,26.573,26.805,27.162,27.403,27.759,28.422,29.085,29.441,29.682,30.039,30.271,30.709,31.46
322,1,28.4386,0.03459,25.399,26.15,26.589,26.82,27.178,27.419,27.775,28.439,29.102,29.458,29.699,30.057,30.289,30.727,31.478
323,1,28.4552,0.03459,25.414,26.165,26.604,26.836,27.194,27.435,27.791,28.455,29.119,29.475,29.717,30.074,30.306,30.745,31.497
324,1,28.4718,0.0346,25.428,26.18,26.619,26.852,27.209,27.451,27.807,28.472,29.136,29.493,29.734,30.092,30.325,30.763,31.516
325,1,28.4884,0.0346,25.443,26.195,26.635,26.867,27.225,27.467,27.824,28.489,29.153,29.51,29.752,30.11,30.342,30.781,31.534
326,1,28.5049,0.03461,25.456,26.21,26.65,26.882,27.241,27.482,27.839,28.505,29.17,29.528,29.769,30.128,30.36,30.8,31.554
327,1,28.5215,0.03461,25.471,26.225,26.665,26.898,27.256,27.498,27.856,28.522,29.187,29.544,29.787,30.145,30.378,30.818,31.572
328,1,28.538,0.03461,25.486,26.24,26.68,26.913,27.272,27.514,27.872,28.538,29.204,29.562,29.804,30.163,30.396,30.836,31.59
329,1,28.5545,0.03462,25.5,26.255,26.695,26.928,27.288,27.53,27.888,28.554,29.221,29.579,29.821,30.181,30.414,30.854,31.609
330,1,28.5709,0.03462,25.514,26.27,26.711,26.944,27.303,27.546,27.904,28.571,29.238,29.596,29.839,30.198,30.431,30.872,31.628
331,1,28.5874,0.03463,25.528,26.284,26.726,26.959,27.319,27.561,27.92,28.587,29.255,29.613,29.856,30.216,30.449,30.891,31.647
332,1,28.6039,0.03463,25.543,26.3,26.741,26.974,27.334,27.577,27.936,28.604,29.272,29.63,29.873,30.233,30.467,30.908,31.665
333,1,28.6203,0.03464,25.557,26.314,26.756,26.989,27.35,27.593,27.952,28.62,29.289,29.648,29.891,30.251,30.485,30.927,31.684
334,1,28.6367,0.03464,25.571,26.329,26.771,27.005,27.365,27.609,27.968,28.637,29.306,29.665,29.908,30.269,30.502,30.944,31.702
335,1,28.6531,0.03464,25.586,26.344,26.786,27.02,27.381,27.624,27.983,28.653,29.322,29.682,29.925,30.286,30.52,30.962,31.72
336,1,28.6694,0.03465,25.6,26.358,26.801,27.035,27.396,27.64,27.999,28.669,29.339,29.699,29.943,30.304,30.538,30.98,31.739
337,1,28.6857,0.03465,25.614,26.374,26.816,27.051,27.412,27.656,28.015,28.686,29.356,29.716,29.959,30.32,30.555,30.998,31.757
338,1,28.7021,0.03466,25.628,26.388,26.831,27.066,27.427,27.671,28.031,28.702,29.373,29.733,29.977,30.339,30.573,31.017,31.776
339,1,28.7184,0.03466,25.643,26.403,26.846,27.081,27.443,27.687,28.047,28.719,29.39,29.75,29.994,30.356,30.591,31.034,31.794
340,1,28.7347,0.03467,25.656,26.417,26.861,27.096,27.458,27.702,28.063,28.735,29.407,29.767,30.011,30.373,30.608,31.052,31.813
341,1,28.7509,0.03467,25.67,26.432,26.876,27.111,27.474,27.718,28.079,28.751,29.423,29.784,30.028,30.391,30.626,31.07,31.831
342,1,28.7672,0.03468,25.684,26.446,26.891,27.126,27.489,27.733,28.094,28.767,29.44,29.801,30.046,30.408,30.644,31.088,31.85
343,1,28.7834,0.03468,25.699,26.461,26.906,27.141,27.504,27.749,28.11,28.783,29.457,29.818,30.063,30.425,30.661,31.106,31.868
344,1,28.7996,0.03469,25.712,26.476,26.92,27.156,27.519,27.764,28.126,28.8,29.474,29.835,30.08,30.443,30.679,31.124,31.887
345,1,28.8158,0.03469,25.727,26.491,26.936,27.172,27.535,27.78,28.142,28.816,29.49,29.852,30.097,30.46,30.696,31.141,31.905
346,1,28.832,0.03469,25.741,26.505,26.951,27.187,27.55,27.795,28.157,28.832,29.507,29.869,30.114,30.477,30.713,31.159,31.923
347,1,28.8481,0.0347,25.755,26.519,26.965,27.202,27.565,27.811,28.173,28.848,29.523,29.886,30.131,30.495,30.731,31.177,31.942
348,1,28.8643,0.0347,25.769,26.534,26.98,27.217,27.581,27.826,28.189,28.864,29.54,29.902,30.148,30.512,30.748,31.194,31.959
349,1,28.8804,0.03471,25.783,26.548,26.995,27.231,27.596,27.841,28.204,28.88,29.557,29.919,30.165,30.529,30.766,31.213,31.978
350,1,28.8965,0.03471,25.797,26.563,27.01,27.247,27.611,27.857,28.22,28.896,29.573,29.936,30.182,30.546,30.783,31.23,31.996
351,1,28.9126,0.03472,25.811,26.577,27.024,27.261,27.626,27.872,28.235,28.913,29.59,29.953,30.199,30.564,30.8,31.248,32.015
352,1,28.9286,0.03472,25.825,26.592,27.039,27.276,27.641,27.888,28.251,28.929,29.606,29.97,30.216,30.581,30.818,31.265,32.032
353,1,28.9447,0.03473,25.838,26.606,27.054,27.291,27.656,27.903,28.267,28.945,29.623,29.987,30.233,30.598,30.835,31.283,32.051
354,1,28.9607,0.03473,25.852,26.621,27.069,27.306,27.672,27.918,28.282,28.961,29.639,30.003,30.25,30.615,30.852,31.3,32.069
355,1,28.9767,0.03474,25.866,26.635,27.083,27.321,27.687,27.933,28.298,28.977,29.656,30.02,30.267,30.633,30.87,31.319,32.087
356,1,28.9927,0.03474,25.88,26.65,27.098,27.336,27.702,27.949,28.313,28.993,29.672,30.037,30.283,30.649,30.887,31.336,32.105
357,1,29.0087,0.03475,25.894,26.664,27.113,27.35,27.717,27.964,28.329,29.009,29.689,30.054,30.3,30.667,30.905,31.354,32.124
358,1,29.0246,0.03475,25.908,26.678,27.128,27.366,27.732,27.979,28.344,29.025,29.705,30.07,30.317,30.683,30.922,31.371,32.141
359,1,29.0406,0.03476,25.921,26.692,27.142,27.38,27.747,27.994,28.36,29.041,29.721,30.087,30.334,30.701,30.939,31.389,32.16
360,1,29.0565,0.03476,25.935,26.707,27.157,27.395,27.762,28.01,28.375,29.056,29.738,30.103,30.351,30.718,30.956,31.406,32.178
