Age,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
928,-0.0453,29.5162,0.11809,20.55370023,22.46510837,23.66442328,24.32581018,25.38402922,26.12478255,27.2601634,29.51549272,31.9670335,33.37137835,34.35684483,35.87583008,36.89877515,38.9160052,42.64622731
929,-0.0455,29.5292,0.11811,20.5603141,22.47392686,23.67324177,24.3368333,25.39505234,26.13580567,27.27118651,29.52872046,31.98246586,33.38681071,34.37227719,35.89126244,36.91641214,38.93364218,42.66827354
930,-0.0456,29.5422,0.11813,20.56913259,22.48274535,23.68206027,24.34565179,25.40607545,26.14682878,27.28441425,29.5419482,31.99789822,33.40224307,34.38991418,35.90889942,36.93404912,38.95348379,42.68811515
931,-0.0458,29.5552,0.11815,20.57795108,22.49156385,23.69308338,24.3566749,25.41489394,26.1578519,27.29543736,29.55517594,32.01112596,33.41767543,34.40534654,35.92653641,36.9516861,38.97332539,42.71016138
932,-0.0459,29.5682,0.11817,20.58456495,22.50038234,23.70190187,24.3654934,25.42591706,26.16887501,27.30646048,29.56840368,32.02655832,33.4331078,34.4207789,35.94417339,36.96932309,38.99096238,42.73220761
933,-0.0461,29.5812,0.11819,20.59338344,22.50920083,23.71292499,24.37651651,25.43694017,26.17989813,27.31748359,29.58163141,32.03978606,33.44854016,34.43621126,35.95960575,36.98696007,39.01080399,42.75425384
934,-0.0462,29.5942,0.11821,20.59999731,22.51801932,23.72174348,24.385335,25.44796329,26.19092124,27.33071133,29.59485915,32.05521842,33.46397252,34.45384824,35.97724274,37.00459706,39.03064559,42.77630007
935,-0.0464,29.6072,0.11823,20.6088158,22.52683781,23.73056197,24.39635812,25.4589864,26.20194436,27.34173445,29.60808689,32.07065078,33.47940488,34.46928061,35.99487972,37.02223404,39.0504872,42.7983463
936,-0.0465,29.62,0.11825,20.6176343,22.53565631,23.74158509,24.40517661,25.4678049,26.21296747,27.35275756,29.61911001,32.08387852,33.49263262,34.48471297,36.01251671,37.03987102,39.06812418,42.82039253
937,-0.0466,29.633,0.11826,20.62424817,22.5444748,23.75040358,24.41619973,25.47882801,26.22399059,27.3659853,29.63233774,32.09931088,33.50806498,34.50014533,36.02794907,37.05750801,39.08576117,42.84023414
938,-0.0468,29.646,0.11828,20.63306666,22.55329329,23.76142669,24.42722284,25.48985113,26.2350137,27.37700841,29.64556548,32.11253862,33.52349734,34.51778231,36.04558605,37.07514499,39.10560277,42.86228037
939,-0.0469,29.659,0.1183,20.64188515,22.56211178,23.77024519,24.43604133,25.50087424,26.24603682,27.38803153,29.65879322,32.12797098,33.5389297,34.53321467,36.06322303,37.09278198,39.12544438,42.8843266
940,-0.0471,29.6718,0.11832,20.64849902,22.5731349,23.77906368,24.44485982,25.51189736,26.25705993,27.39905464,29.67202096,32.14119872,33.55436206,34.54864703,36.0786554,37.11041896,39.14308137,42.90637283
941,-0.0472,29.6848,0.11834,20.65731751,22.58195339,23.79008679,24.45588294,25.52071585,26.26808305,27.41228238,29.6852487,32.15663108,33.56979442,34.56407939,36.09629238,37.12805594,39.16292297,42.92841906
942,-0.0474,29.6978,0.11836,20.666136,22.59077188,23.79890529,24.46690605,25.53173896,26.27910616,27.4233055,29.69847643,32.16985882,33.58522678,34.58171638,36.11392936,37.14569293,39.18276458,42.95046529
943,-0.0475,29.7106,0.11838,20.67274987,22.59959037,23.80772378,24.47572455,25.54276208,26.29012928,27.43432861,29.71170417,32.18529118,33.60065914,34.59714874,36.12936172,37.16332991,39.20040156,42.97251152
944,-0.0477,29.7236,0.1184,20.68156836,22.60840887,23.81874689,24.48674766,25.55378519,26.30115239,27.44535173,29.72272729,32.19851892,33.6160915,34.6125811,36.14699871,37.1809669,39.22024317,42.99455775
945,-0.0478,29.7366,0.11842,20.68818223,22.61722736,23.82756538,24.49556615,25.56260369,26.31217551,27.45857947,29.73595502,32.21395128,33.63152387,34.62801346,36.16463569,37.19860388,39.24008478,43.01660398
946,-0.048,29.7494,0.11843,20.69700072,22.62604585,23.83638388,24.50658927,25.5736268,26.32319862,27.46960258,29.74918276,32.22717901,33.64695623,34.64344582,36.18006805,37.21624086,39.25772176,43.03644558
947,-0.0481,29.7624,0.11845,20.70581922,22.63486434,23.84740699,24.51540776,25.58464992,26.33422174,27.4806257,29.7624105,32.24261138,33.66238859,34.66108281,36.19770504,37.23387785,39.27756337,43.05849181
948,-0.0483,29.7752,0.11847,20.71243309,22.64368283,23.85622548,24.52643088,25.59567303,26.34524485,27.49385343,29.77563824,32.25804374,33.67782095,34.67651517,36.21534202,37.25151483,39.29520035,43.08053804
949,-0.0484,29.788,0.11849,20.72125158,22.65250133,23.86504398,24.53524937,25.60449152,26.35406334,27.50487655,29.78886598,32.27127147,33.69325331,34.69194753,36.23077438,37.26915182,39.31504196,43.10037965
950,-0.0486,29.801,0.11851,20.73007007,22.66131982,23.87606709,24.54627248,25.61551464,26.36508646,27.51589966,29.80209371,32.28670384,33.70868567,34.70737989,36.24841137,37.2867888,39.33488357,43.12242588
951,-0.0487,29.8138,0.11853,20.73668394,22.67013831,23.88488558,24.55509097,25.62653775,26.37610957,27.52692278,29.81311683,32.29993157,33.72411803,34.72501687,36.26604835,37.30442578,39.35252055,43.14447211
952,-0.0489,29.8266,0.11855,20.74550243,22.6789568,23.89370407,24.56611409,25.63756087,26.38713269,27.53794589,29.82634457,32.31536393,33.73955039,34.74044923,36.28148071,37.32206277,39.37236216,43.16651834
953,-0.049,29.8396,0.11857,20.7521163,22.68777529,23.90472719,24.57493258,25.64637936,26.3981558,27.55117363,29.83957231,32.32859167,33.75498275,34.7558816,36.2991177,37.33969975,39.39220376,43.18856457
954,-0.0491,29.8524,0.11859,20.76093479,22.69659379,23.91354568,24.58375107,25.65740247,26.40917892,27.56219675,29.85280004,32.34402403,33.76821049,34.77131396,36.31675468,37.35733674,39.40984075,43.2106108
955,-0.0493,29.8651,0.1186,20.76975328,22.70541228,23.92236417,24.59477419,25.66842559,26.42020203,27.57321986,29.86602778,32.35725177,33.78364285,34.78674632,36.33218704,37.37497372,39.42747773,43.23045241
956,-0.0494,29.8779,0.11862,20.77636715,22.71423077,23.93338729,24.6057973,25.6794487,26.43122515,27.58424298,29.8770509,32.37268413,33.79907521,34.80217868,36.34982402,37.3926107,39.44731934,43.25249864
957,-0.0496,29.8909,0.11864,20.78518564,22.72525388,23.94220578,24.6146158,25.69047182,26.44224826,27.59747071,29.89027863,32.38591187,33.81450757,34.81981566,36.36746101,37.41024769,39.46716095,43.27454487
958,-0.0497,29.9037,0.11866,20.79179951,22.73186775,23.95102427,24.62563891,25.69929031,26.45327138,27.60849383,29.90350637,32.40134423,33.82993994,34.83524802,36.38289337,37.42788467,39.48479793,43.2965911
959,-0.0499,29.9165,0.11868,20.80061801,22.74289087,23.96204739,24.6344574,25.71031343,26.46429449,27.61951694,29.91673411,32.41457197,33.8453723,34.85068038,36.40053035,37.44552166,39.50463954,43.3164327
960,-0.05,29.9293,0.1187,20.80723187,22.74950474,23.97086588,24.64327589,25.72133654,26.47531761,27.63054006,29.92996185,32.43000433,33.86080466,34.86611275,36.41816734,37.46315864,39.52448114,43.33847893
961,-0.0502,29.9421,0.11872,20.81605037,22.75832323,23.97968437,24.65429901,25.73015503,26.48634072,27.64156317,29.94318959,32.44323207,33.87623702,34.88374973,36.4335997,37.48079562,39.54211813,43.36052516
962,-0.0503,29.9549,0.11874,20.82486886,22.76714172,23.98850286,24.6631175,25.74117815,26.49736384,27.65479091,29.9542127,32.45866443,33.89166938,34.89918209,36.45123668,37.49843261,39.56195974,43.38257139
963,-0.0505,29.9677,0.11876,20.83148273,22.77596021,23.99952598,24.67414062,25.75220126,26.50618233,27.66581403,29.96744044,32.47189217,33.90489712,34.91461445,36.46887367,37.51606959,39.57959672,43.40461762
964,-0.0506,29.9804,0.11877,20.84030122,22.78698333,24.00834447,24.68295911,25.76322438,26.51720544,27.67683714,29.98066818,32.48732453,33.92032948,34.93004681,36.48430603,37.53150195,39.59943833,43.42445923
965,-0.0507,29.9932,0.11879,20.84691509,22.79580182,24.01716296,24.69398222,25.77204287,26.52822856,27.68786026,29.99389592,32.50055227,33.93576184,34.94547917,36.50194301,37.54913894,39.61707531,43.44650546
966,-0.0509,30.006,0.11881,20.85573358,22.80462031,24.02818608,24.70280072,25.78306599,26.53925167,27.69888337,30.00712365,32.51598463,33.9511942,34.96091153,36.51737537,37.56677592,39.63691692,43.46855169
967,-0.051,30.0188,0.11883,20.86455207,22.8134388,24.03700457,24.71382383,25.7940891,26.55027479,27.71211111,30.01814677,32.52921237,33.96662656,34.97854852,36.53501236,37.5844129,39.6545539,43.4883933
968,-0.0512,30.0314,0.11885,20.87116594,22.8222573,24.04582306,24.72264232,25.80290759,26.5612979,27.72313423,30.03137451,32.5424401,33.98205892,34.99398088,36.55044472,37.60204989,39.67439551,43.51043953
969,-0.0513,30.0442,0.11887,20.87998443,22.83107579,24.05464155,24.73146081,25.81393071,26.57232102,27.73415734,30.04460224,32.55787246,33.99749128,35.00941324,36.5680817,37.61968687,39.69423712,43.53248576
970,-0.0515,30.0569,0.11889,20.8865983,22.83989428,24.06566467,24.74248393,25.82495382,26.58334413,27.74518046,30.05782998,32.5711002,34.01071902,35.0248456,36.58571869,37.63732386,39.7118741,43.55453199
971,-0.0516,30.0697,0.11891,20.89541679,22.84871277,24.07448316,24.75130242,25.83597694,26.59436725,27.75620357,30.0688531,32.58653256,34.02615138,35.04027796,36.60115105,37.65496084,39.73171571,43.57657822
972,-0.0518,30.0825,0.11892,20.90423529,22.85753126,24.08550628,24.76232554,25.84479543,26.60539036,27.76943131,30.08208084,32.5997603,34.04158374,35.05571032,36.61878803,37.67259782,39.74935269,43.59641983
973,-0.0519,30.0951,0.11894,20.91084916,22.86634976,24.09432477,24.77114403,25.85581854,26.61420886,27.78045442,30.09530857,32.61519266,34.0570161,35.07114268,36.63422039,37.69023481,39.76698967,43.61846606
974,-0.052,30.1079,0.11896,20.91966765,22.87516825,24.10314326,24.78216714,25.86684166,26.62523197,27.79147754,30.10853631,32.6284204,34.07244847,35.08657505,36.65185738,37.70566717,39.78683128,43.63830766
975,-0.0522,30.1207,0.11898,20.92628152,22.88398674,24.11196175,24.79098564,25.87566015,26.63625509,27.80250065,30.12176405,32.64385276,34.08788083,35.10421203,36.66949436,37.72330415,39.80667289,43.66035389
976,-0.0523,30.1332,0.119,20.93510001,22.89280523,24.12078024,24.80200875,25.88668327,26.6472782,27.81352377,30.13278716,32.6570805,34.10331319,35.11964439,36.68492672,37.74094114,39.82430987,43.68240012
977,-0.0525,30.146,0.11902,20.94171388,22.90162372,24.13180336,24.81082724,25.89770638,26.65830132,27.82454688,30.1460149,32.67030824,34.11654093,35.13507675,36.7025637,37.75857812,39.84415148,43.70444635
978,-0.0526,30.1586,0.11904,20.95053237,22.90823759,24.14062185,24.81964573,25.90652487,26.66932443,27.83557,30.15924264,32.6857406,34.13197329,35.15050911,36.71799607,37.77621511,39.86178846,43.72649258
979,-0.0528,30.1714,0.11906,20.95714624,22.91705609,24.14944034,24.83066885,25.91754799,26.68034755,27.84879774,30.17247038,32.69896834,34.14740565,35.16594147,36.73563305,37.79385209,39.88163007,43.74853881
980,-0.0529,30.1839,0.11907,20.96596473,22.9280792,24.16046346,24.83948734,25.9285711,26.69137066,27.85982085,30.18349349,32.7144007,34.16283801,35.18137383,36.75106541,37.81148907,39.89926705,43.76838042
981,-0.053,30.1967,0.11909,20.9725786,22.93689769,24.16928195,24.85051046,25.9373896,26.70018915,27.87084397,30.19672123,32.72762844,34.17827037,35.1968062,36.76870239,37.82912606,39.91910866,43.78822203
982,-0.0532,30.2093,0.11911,20.98139709,22.94351156,24.17810044,24.85932895,25.94841271,26.71121227,27.88186708,30.20994897,32.7430608,34.19149811,35.21223856,36.78413476,37.84676304,39.93674565,43.81026826
983,-0.0533,30.2221,0.11913,20.98801096,22.95233005,24.18691893,24.87035206,25.95943583,26.72223538,27.8928902,30.22317671,32.75628853,34.20693047,35.22987554,36.80177174,37.8621954,39.95658725,43.83231449
984,-0.0535,30.2346,0.11915,20.99682945,22.96114855,24.19794205,24.87917056,25.96825432,26.7332585,27.90391331,30.23419982,32.76951627,34.22236283,35.2453079,36.81940872,37.87983239,39.97422424,43.85436072
985,-0.0536,30.2472,0.11917,21.00344332,22.96996704,24.20676054,24.88798905,25.97927743,26.74428161,27.91493643,30.24742756,32.78494863,34.23779519,35.26074026,36.83484108,37.89746937,39.99406584,43.87420232
986,-0.0538,30.26,0.11919,21.01226181,22.97878553,24.21557903,24.89901216,25.99030055,26.75530473,27.92816416,30.2606553,32.79817637,34.25322755,35.27617262,36.85247807,37.91510635,40.01170283,43.89624855
987,-0.0539,30.2726,0.1192,21.02108031,22.98760402,24.22439752,24.90783065,26.00132366,26.76632784,27.93918728,30.27167841,32.81360873,34.26645529,35.29160498,36.86791043,37.93274334,40.02933981,43.91609016
988,-0.054,30.2851,0.11922,21.02769417,22.99642251,24.23542064,24.91885377,26.01014215,26.77514634,27.95021039,30.28490615,32.82683647,34.28188765,35.30703735,36.88554741,37.95038032,40.04918142,43.93813639
989,-0.0542,30.2979,0.11924,21.03651267,23.00524101,24.24423913,24.92767226,26.02116527,26.78616945,27.96123351,30.29813389,32.84006421,34.29732001,35.32246971,36.90097977,37.96801731,40.06902303,43.96018262
990,-0.0543,30.3105,0.11926,21.04312654,23.0140595,24.25305762,24.93649075,26.02998376,26.79719257,27.97225662,30.31136163,32.85549657,34.31275237,35.33790207,36.91861676,37.98344967,40.08666001,43.98222885
991,-0.0545,30.323,0.11928,21.05194503,23.02287799,24.26187612,24.94751387,26.04100688,26.80821568,27.98327974,30.32238474,32.86872431,34.32818473,35.35333443,36.93404912,38.00108665,40.10650162,44.00427508
992,-0.0546,30.3356,0.1193,21.0585589,23.03169648,24.27069461,24.95633236,26.05202999,26.8192388,27.99430285,30.33561248,32.88415667,34.34361709,35.36876679,36.9516861,38.01872364,40.1241386,44.02411669
993,-0.0548,30.3482,0.11932,21.06737739,23.04051497,24.28171772,24.96515085,26.06084848,26.82805729,28.00532597,30.34884022,32.89738441,34.35684483,35.38419915,36.96932309,38.03636062,40.14398021,44.04616292
994,-0.0549,30.361,0.11933,21.07399126,23.04933347,24.29053621,24.97617397,26.0718716,26.8390804,28.01855371,30.36206796,32.91061214,34.37227719,35.39963151,36.98475545,38.0539976,40.16161719,44.06600452
995,-0.055,30.3735,0.11935,21.08280975,23.05815196,24.29935471,24.98499246,26.08289471,26.85010352,28.02957682,30.37309107,32.92604451,34.38770955,35.4172685,37.00018781,38.07163459,40.17925418,44.08805075
996,-0.0552,30.3861,0.11937,21.08942362,23.06697045,24.3081732,24.99601557,26.09171321,26.86112663,28.04059994,30.38631881,32.93927224,34.40314192,35.43270086,37.01782479,38.08706695,40.19909578,44.11009698
997,-0.0553,30.3987,0.11939,21.09824211,23.07578894,24.31919631,25.00483407,26.10273632,26.87214975,28.05162305,30.39954655,32.9547046,34.41636965,35.44813322,37.03546178,38.10470393,40.21673277,44.12993859
998,-0.0555,30.4112,0.11941,21.10485598,23.08460743,24.32801481,25.01365256,26.11375944,26.88317286,28.06264617,30.41056966,32.96793234,34.43180201,35.46356558,37.05089414,38.12234092,40.23657437,44.15198482
999,-0.0556,30.4238,0.11943,21.11367447,23.09342593,24.3368333,25.02467567,26.12257793,26.89199135,28.07366928,30.4237974,32.98116008,34.44723438,35.47899794,37.06853112,38.1399779,40.25421136,44.17403105
1000,-0.0558,30.4364,0.11945,21.12028834,23.10224442,24.34565179,25.03349417,26.13360104,26.90301447,28.0846924,30.43702514,32.99659244,34.46266674,35.4944303,37.08396348,38.15761488,40.27405296,44.19607728
1001,-0.0559,30.4489,0.11946,21.12910683,23.11106291,24.3566749,25.04451728,26.14462416,26.91403758,28.09792014,30.44804825,33.00982018,34.4780991,35.50986266,37.10160047,38.17304725,40.29168995,44.21591889
1002,-0.056,30.4615,0.11948,21.1357207,23.1198814,24.3654934,25.05333577,26.15344265,26.9250607,28.10894325,30.46127599,33.02304792,34.49132684,35.52529502,37.11703283,38.19068423,40.30932693,44.2357605
1003,-0.0562,30.4741,0.1195,21.14453919,23.12869989,24.37431189,25.06215426,26.16446576,26.93608381,28.11996637,30.47450373,33.03848028,34.5067592,35.54072738,37.13466981,38.20832121,40.32916854,44.25780673
1004,-0.0563,30.4866,0.11952,21.15115306,23.13531376,24.38313038,25.07317738,26.17328426,26.94710693,28.13098948,30.48773147,33.05170802,34.52219156,35.55615974,37.15010217,38.2259582,40.34680552,44.27985296
1005,-0.0565,30.499,0.11954,21.15997155,23.14413225,24.39194887,25.08199587,26.18430737,26.95592542,28.1420126,30.49875458,33.06493575,34.53762392,35.57159211,37.16773916,38.24359518,40.36664713,44.30189919
1006,-0.0566,30.5115,0.11956,21.16658542,23.15295075,24.40076736,25.09081436,26.19533049,26.96694854,28.15303571,30.51198232,33.08036812,34.55085166,35.58702447,37.18317152,38.26123217,40.38428411,44.32174079
1007,-0.0567,30.5241,0.11957,21.17540392,23.16176924,24.41179048,25.10183748,26.20414898,26.97797165,28.16405883,30.52521006,33.09359585,34.56628402,35.60245683,37.19860388,38.27666453,40.4019211,44.3415824
1008,-0.0569,30.5367,0.11959,21.18201778,23.17058773,24.42060897,25.11065597,26.21517209,26.98899477,28.17508194,30.53623317,33.10902821,34.58171638,35.61788919,37.21624086,38.29430151,40.42176271,44.36362863
1009,-0.057,30.5492,0.11961,21.19083628,23.17940622,24.42942746,25.12167909,26.22619521,27.00001788,28.18610506,30.54946091,33.12225595,34.59714874,35.63332155,37.23387785,38.31193849,40.43939969,44.38567486
1010,-0.0572,30.5616,0.11963,21.19745015,23.18822471,24.43824596,25.13049758,26.2350137,27.00883637,28.19712817,30.56268865,33.13548369,34.61037648,35.64875391,37.24931021,38.32957548,40.4592413,44.40772109
1011,-0.0573,30.5742,0.11965,21.20626864,23.19704321,24.44926907,25.13931607,26.24603682,27.01985949,28.20815129,30.57371176,33.15091605,34.62580884,35.66418627,37.26694719,38.34721246,40.47687828,44.4275627
1012,-0.0574,30.5867,0.11967,21.21288251,23.2058617,24.45808756,25.15033918,26.25485531,27.0308826,28.2191744,30.5869395,33.16414379,34.6412412,35.67961863,37.28237955,38.36264482,40.49671989,44.44960893
1013,-0.0576,30.5993,0.11968,21.221701,23.21468019,24.46690605,25.15915768,26.26587842,27.04190572,28.23240214,30.60016724,33.17737153,34.65667356,35.69505099,37.29781191,38.38028181,40.51435687,44.46945053
1014,-0.0577,30.6116,0.1197,21.22831487,23.22349868,24.47572455,25.16797617,26.27690154,27.05292883,28.24342525,30.61119036,33.19280389,34.6699013,35.71048335,37.3154489,38.39791879,40.53199386,44.49149676
1015,-0.0579,30.6242,0.11972,21.23713336,23.23231717,24.48454304,25.17899928,26.28572003,27.06174733,28.25444837,30.62441809,33.20603163,34.68533366,35.72591572,37.33088126,38.41555578,40.55183546,44.51354299
1016,-0.058,30.6368,0.11974,21.24374723,23.23893104,24.49556615,25.18781778,26.29674314,27.07277044,28.26547148,30.63764583,33.21925936,34.70076602,35.7435527,37.34851824,38.43098814,40.56947245,44.5333846
1017,-0.0581,30.6491,0.11976,21.25256572,23.24774954,24.50438465,25.19663627,26.30556164,27.08379356,28.2764946,30.64866895,33.23469173,34.71619838,35.75678044,37.3639506,38.44862512,40.58931405,44.55543083
